2,3,4,5,3,3,3,3,3,3,3,3,0,0,0,1,1,2,2,2,3,4,4,5,5,4,4,3,3,4,4,5,5,4,4,3,4,4,4,5,5,5,6,6,5,5,5,4,4,3,3,3,6,6,6,5,5,4,4,4,2,2,2,2,2,2,2,2,4,3,3,2
2,3,4,5,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,2,2,5,5,4,4,3,3,4,2,3,3,2,2,1,2,2,2,3,5,6,6,6,5,3,5,2,4,1,3,1,6,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2
1,2,4,5,3,3,3,3,3,3,3,1,0,0,0,0,0,0,1,2,5,4,4,7,10,9,5,1,5,5,3,2,2,0,0,0,4,4,2,1,2,5,9,10,5,3,6,3,5,1,2,0,2,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,0,3,6,6
1,2,4,5,3,3,3,3,3,3,3,1,0,0,0,0,0,0,1,3,1,0,2,4,7,6,3,0,4,2,2,2,0,0,0,0,1,1,1,1,2,5,11,10,7,5,4,4,3,2,1,1,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,0,3,6,6
1,2,4,5,3,3,3,3,3,3,3,1,0,1,2,1,0,0,1,3,0,0,2,3,6,5,3,0,3,2,2,1,0,0,0,0,2,1,1,1,2,5,10,9,8,6,4,3,2,2,2,2,2,1,1,0,0,0,1,2,3,3,3,3,3,3,3,3,1,3,5,5
2,3,3,4,3,3,3,3,3,3,3,3,1,0,1,2,1,1,2,5,4,4,4,6,6,7,6,5,3,2,1,2,1,1,0,0,2,1,3,2,5,5,8,9,8,5,4,3,1,1,2,2,2,1,1,0,0,1,3,4,3,3,3,3,3,3,3,3,3,3,4,4
3,3,3,3,3,3,3,3,2,3,3,3,2,1,2,0,0,1,3,5,5,5,5,6,7,5,7,7,3,3,3,3,2,2,3,3,2,1,4,3,7,6,9,7,7,5,4,2,2,1,3,3,4,3,3,2,2,3,5,4,3,3,3,3,3,3,3,3,5,3,2,2
3,3,3,3,3,3,3,3,2,3,3,3,1,2,1,0,0,1,3,6,4,5,5,5,4,2,5,6,5,5,5,3,3,3,3,3,3,3,4,5,7,8,8,8,5,4,5,5,4,3,3,2,4,3,3,2,4,5,5,6,3,3,3,3,3,3,3,3,5,3,1,1
4,3,3,2,3,3,3,3,3,3,3,3,5,4,2,1,0,1,4,6,3,4,6,4,2,2,5,7,7,7,6,3,3,2,4,3,4,4,6,7,7,8,7,7,4,4,7,8,7,5,3,3,4,3,5,4,6,7,7,8,5,3,3,3,3,3,3,3,6,3,0,0
4,3,3,2,3,3,3,3,3,3,3,3,6,7,4,2,1,1,4,5,5,5,7,4,2,2,5,8,5,5,4,3,2,3,2,3,4,5,5,7,7,6,6,4,3,3,6,10,9,8,4,2,2,3,5,4,6,7,8,8,5,3,3,3,3,3,3,3,7,3,0,0
2,2,2,2,2,2,2,2,2,2,2,2,3,3,0,0,0,3,6,7,5,5,5,4,1,0,2,3,3,4,3,2,2,3,3,5,4,1,1,6,8,7,9,12,5,4,7,8,9,7,2,0,2,4,5,5,7,9,12,10,4,2,3,4,4,5,6,6,4,4,4,4
2,2,2,3,2,2,2,2,2,2,2,2,5,5,1,0,0,2,5,5,1,2,3,0,0,0,0,3,1,2,1,0,0,2,2,3,3,0,0,1,1,0,2,5,0,0,3,5,8,6,2,0,1,2,4,5,7,9,12,10,4,2,3,4,4,5,6,6,3,3,3,3
2,2,3,3,2,2,2,2,2,2,2,2,7,5,1,0,0,3,3,4,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,2,5,1,0,2,0,0,0,1,0,0,1,4,8,6,1,0,0,1,4,6,8,8,10,9,4,2,3,4,4,5,6,6,2,2,2,2
2,2,3,4,3,3,3,3,3,3,3,3,5,3,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,3,2,2,0,0,0,1,2,1,4,8,8,6,3,0,0,1,3,4,6,8,9,9,5,3,3,4,4,5,5,5,2,2,2,2
2,3,4,4,3,3,3,3,3,3,3,3,4,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,5,0,0,2,1,0,1,3,4,2,5,7,7,4,0,0,0,0,2,3,6,6,8,9,5,3,4,4,4,4,5,5,4,4,4,4
2,3,4,5,4,4,4,4,4,4,4,4,2,0,0,0,0,2,4,4,3,0,0,0,0,0,1,0,0,1,2,1,1,2,4,6,3,0,0,1,1,0,1,4,2,3,3,5,7,4,0,0,0,0,1,1,4,6,8,7,6,4,4,4,4,4,4,4,4,4,4,4
2,3,4,5,4,4,4,4,4,4,4,4,3,1,1,0,2,6,9,9,9,3,2,0,3,3,1,0,1,2,2,3,3,5,9,9,6,2,2,3,2,0,1,4,2,3,4,8,11,9,6,4,0,0,2,2,5,6,8,6,6,4,4,4,4,4,4,4,3,3,3,3
2,3,5,5,4,4,4,4,4,4,4,4,6,4,3,0,0,3,6,7,9,3,1,0,3,3,0,0,0,1,2,1,4,5,8,10,10,7,3,5,4,1,2,4,1,1,4,7,10,11,8,10,0,0,0,2,5,6,6,6,4,4,4,4,4,4,4,4,2,2,2,2
2,2,2,2,1,1,1,1,1,1,1,3,9,7,3,1,2,5,6,8,2,1,2,4,3,2,0,1,2,5,5,3,3,4,5,5,5,8,9,8,3,1,4,5,1,0,1,4,5,3,2,3,0,1,3,6,9,6,4,5,5,4,4,3,3,4,4,5,2,2,2,2
2,2,2,2,1,1,1,1,1,1,1,3,9,8,3,1,0,2,3,2,0,0,4,5,4,2,2,1,4,4,4,4,4,4,4,4,3,5,6,5,3,2,5,4,0,0,0,1,2,0,0,1,0,0,1,7,9,7,4,5,5,4,4,3,3,4,4,5,2,2,2,2
2,2,2,2,1,1,1,1,1,1,1,3,9,8,4,2,2,4,5,5,1,3,6,8,9,7,7,5,5,6,6,3,3,3,4,6,4,5,6,3,2,1,3,4,3,3,2,3,4,2,2,6,1,0,1,4,8,7,5,4,5,4,4,3,3,4,4,5,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,4,8,7,6,7,9,9,10,9,2,4,8,8,9,8,8,7,5,4,4,1,2,1,4,4,5,5,4,3,2,3,2,3,4,4,5,5,6,4,4,8,3,1,0,2,8,7,6,6,7,4,4,3,3,5,4,5,3,3,3,3
2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,9,10,12,11,8,3,4,7,7,10,7,6,4,2,1,1,0,0,0,1,0,1,1,0,1,1,2,1,3,4,5,6,8,7,6,6,9,4,1,0,1,6,8,7,7,7,4,4,3,3,4,4,5,3,3,3,3
2,2,2,2,3,3,3,3,3,3,3,1,0,0,1,6,11,12,10,7,5,6,8,8,10,6,5,3,0,1,0,0,0,0,0,1,2,1,0,0,2,2,2,2,4,6,6,8,9,7,6,10,7,1,0,0,4,8,9,9,7,4,4,3,3,4,4,5,4,4,4,4
2,2,2,2,3,3,3,3,3,3,3,0,0,0,2,8,12,13,10,8,8,8,9,8,9,7,5,4,2,1,0,0,0,0,0,1,2,0,0,0,2,3,3,2,5,6,6,8,9,7,7,11,6,0,0,0,4,9,10,10,7,4,4,3,3,4,4,5,4,4,4,4
2,2,2,2,3,3,3,3,3,3,3,0,0,0,1,8,12,12,10,6,7,5,7,8,6,4,1,2,1,1,1,0,0,0,0,1,3,0,0,0,1,2,1,0,2,4,2,5,5,3,3,7,2,0,0,0,4,8,11,11,7,4,4,3,3,4,4,5,4,4,4,4
1,2,2,3,5,6,7,6,4,3,4,1,0,0,0,10,12,13,10,7,5,6,7,6,6,4,2,3,6,6,6,8,9,3,3,4,0,0,0,3,5,2,4,6,3,4,2,0,0,3,4,6,4,1,0,0,0,4,7,7,7,5,4,3,3,3,4,4,3,4,5,6
1,2,2,3,4,5,6,5,3,3,4,0,0,0,0,9,13,12,8,4,3,3,4,5,5,4,3,6,6,6,8,9,9,3,2,3,5,2,3,7,7,6,6,8,1,1,0,0,0,1,3,5,5,2,0,0,0,5,8,7,4,4,3,3,3,4,5,5,4,4,5,6
1,2,2,3,3,4,4,3,2,2,4,0,0,0,2,13,17,15,9,5,1,2,4,7,7,6,5,7,9,8,11,11,10,3,2,3,4,2,3,6,6,5,5,7,0,1,0,0,0,1,4,8,3,1,0,0,0,1,4,3,3,3,3,3,4,5,6,7,4,5,5,5
