R,G,B
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,254
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,1,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,1,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
1,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
1,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
0,0,255
